"Id","Title","Time","Description","Link","ClusteredNumber","Category"
"252","Casemiro breaks down in emotional farewell to Real Madrid as he heads to Old Trafford","1661177221000","","https://indianexpress.com/article/sports/football/casemiro-breaks-down-in-emotional-farewell-to-real-madrid-as-he-heads-to-old-trafford-8105256/","165","SPORTS"
"253"," Manchester United legend Peter Schmeichel unable to stomach Casemiro transfer from Real Madrid: I am surprised ","1661018213030","     Former Man United player Peter Schmeichel unable to stomach Casemiro transfer"," https://www.indiatoday.in/sports/football/story/manchester-united-legend-peter-schmeichel-unable-to-stomach-casemiro-transfer-from-real-madrid-i-am-surprised-1990503-2022-08-20?utm_source=rss ","165","SPORTS"
"254"," Real Madrid’s Carlo Ancelotti all but confirms Casemiro exit to Manchester United: He wants to try a new challenge ","1660908681030","     Real Madrid’s Carlo Ancelotti all but confirms Casemiro exit to Manchester United"," https://www.indiatoday.in/sports/football/story/real-madrid-s-carlo-ancelotti-all-but-confirms-casemiro-exit-to-manchester-united-he-wants-to-try-a-new-challenge-1990068-2022-08-19?utm_source=rss ","165","SPORTS"
"255","Manchester United complete Casemiro signing from Real Madrid","1661222369000","","https://indianexpress.com/article/sports/football/manchester-united-complete-casemiro-signing-from-real-madrid-8106079/","165","SPORTS"
"256","Manchester United rope in Casemiro from Real Madrid","1660968374000","","https://indianexpress.com/article/sports/football/manchester-united-rope-in-casemiro-from-real-madrid-8100863/","165","SPORTS"
"257","Manchester United close to signing midfielder Casemiro from Real Madrid","1660888185000","","https://indianexpress.com/article/sports/football/manchester-united-close-to-signing-midfielder-casemiro-from-real-madrid-8099074/","165","SPORTS"
"258","Casemiro completes $60 million move to Manchester United from Real Madrid","1661231086000","Brazilian defensive midfielder Casemiro signed for Manchester United from Real Madrid, after nine years at the Spanish club.","https://www.hindustantimes.com/sports/football/transfer-news-casemiro-completes-60-million-move-to-manchester-united-from-real-madrid-101661230739778.html","165","SPORTS"
"259","Casemiro bids farewell to Real Madrid fans in heartfelt twitter post ahead of Manchester United move","1661150989000","Casemiro is set to end his prolific nine-year long tenure at Real Madrid when he completes a move to Manchester United. ","https://www.hindustantimes.com/sports/football/casemiro-bids-farewell-to-real-madrid-fans-in-heartfelt-twitter-post-ahead-of-manchester-united-move-101661002417761.html","165","SPORTS"
"260","PM Modi Congratulates History Making Indian U20 Wrestling Unit","1661236284030","The unit came back to the Indian shores with a best-ever performance of 16 medals, of which seven came from the men's division and seven from the women's division. India also bagged 2 medals in the Greco-Roman variant of the competition","https://www.news18.com/news/sports/pm-modi-congratulates-history-making-indian-u20-wrestling-unit-5803669.html","166","SPORTS"
"261","Former AIFF Management Siphoned off Substantial Funds, Reveals CoA Forensic Audit","1661235268030","Patel, who had held on to his position as the head of India's football federation for two years over the permitted tenure had extracted massive sums of money from the body, a forensic audit of the record of the governing body for the sport in the nation revealed","https://www.news18.com/news/football/former-aiff-management-siphoned-off-substantial-funds-reveals-coa-forensic-audit-5803219.html","167","SPORTS"
"262","INTERVIEW: Chirag Shetty, Mathias Boe on Indian Badminton’s Doubles Revolution","1661232126030","For long doubles events and doubles players were the bridesmaids and never the bride. But all this has changed in the last few years with the emergence of Chirag Shetty and Satwiksairaj Rankareddy, the duo that has won two of the three majors, the Thomas cup gold and the CWG Gold in men's doubles all in the time of a couple of months","https://www.news18.com/news/sports/interview-chirag-shetty-mathias-boe-on-indian-badmintons-doubles-revolution-5803213.html","168","SPORTS"
"263","Lille Punish Striker Mohamed Bayo for Clubbing Ahead of PSG Trashing","1661229386030","Lille have booted striker Mohamed Bayo off their first-team squad and fined him 75,000 euros after photos appeared on social media of the 24-year-old in a nightclub in Lille on the eve of the defeat","https://www.news18.com/news/football/lille-punish-striker-mohamed-bayo-for-clubbing-ahead-of-psg-trashing-5802985.html","169","SPORTS"
"264","Nick Kyrgios Court Case Adjourned to October","1661228512030","Nick Kyrgios will face court on alleged assault charges in October after a Canberra magistrate rejected his appeal for a months-long delay on Tuesday","https://www.news18.com/news/sports/nick-kyrgios-court-case-adjourned-to-october-5802871.html","170","SPORTS"
"265","30 Lakh People Register for Rural Olympics in Rajasthan","1661228310030","The Games will feature six different sporting disciplines -- kabaddi, tennis ball cricket, volleyball, hockey, shooting volleyball and kho-kho -- to be played at the gram panchayat level","https://www.news18.com/news/sports/30-lakh-people-register-for-rural-olympics-in-rajasthan-5802865.html","171","SPORTS"
"266","4 Reasons Why Chess Isn’t Cricket! Magnus Carlsen on Twitter after Losing to Praggnanandhaa","1661222315030","Magnus Carlsen clarified a Twitter user's statement that 'Chess is the new cricket' saying that the sports can't be compared","https://www.news18.com/news/sports/4-reasons-why-chess-isnt-cricket-magnus-carlsen-on-twitter-after-losing-to-praggnanandhaa-5802067.html","172","SPORTS"
"267","Ukraine Set to Restart Football League as War Rages on","1661185826030","Military officials will be present at every game and if an air raid siren lasts more than an hour, they will confer with the referee to decide whether to wait or postpone the match completely","https://www.news18.com/news/football/ukraine-set-to-restart-football-league-as-war-rages-on-5801935.html","173","SPORTS"
"268","WWE Set To Launch NXT Europe in the Year 2023","1661185397030","WWE Vice President of Talent Development Creative, Shawn Michaels, said that following the success of the show's live events and talent identification efforts throughout all of Europe, the company believe that the time is right for them to expand NXT beyond the UK","https://www.news18.com/news/sports/wwe-set-to-launch-nxt-europe-in-the-year-2023-5801863.html","174","SPORTS"
"269","British Youtuber KSI Replaces Opponent Due to Racist Tattoos","1661185205030","KSI cancelled his bout with Bulgarian fighter Ivan Nikolov after the pro boxer was called out for having racist tattoos","https://www.news18.com/news/sports/british-youtuber-ksi-replaces-opponent-due-to-racist-tattoos-5801335.html","175","SPORTS"
"270","Tyson Fury Hints Return to the Ring to Face Oleksandr Usyk","1661184833030","Tyson Fury’s outrageous comments sparked rumours that despite announcing his retirement earlier this month","https://www.news18.com/news/sports/tyson-fury-hints-return-to-the-ring-to-face-oleksandr-usyk-5799139.html","176","SPORTS"
"271","Praful Patel Says No Interest in Holding Post in AIFF, Baichung Bhutia and CoA Favours Reforms","1661182361030","Praful Patel said he has brought the FIFA U-17 Women's World Cup to India and wants it to be held as per schedule","https://www.news18.com/news/football/praful-patel-says-no-interest-in-holding-post-in-aiff-baichung-bhutia-and-coa-favours-reforms-5801767.html","177","SPORTS"
"272","Manchester United vs Liverpool Live Streaming: When and Where to Watch EPL 2022-23 Live Coverage on Live TV Online","1661182211030","It’s a clash of the titans in the English Premier League as Manchester United host bitter rivals Liverpool at Old Trafford on Tuesday, August 23","https://www.news18.com/news/football/manchester-united-vs-liverpool-live-streaming-when-and-where-to-watch-epl-2022-23-match-live-coverage-on-live-tv-online-5791387.html","178","SPORTS"
"273","Durand Cup: East Bengal FC Hold Hard-working Indian Navy to Goalless Draw","1661180731030","East Bengal FC and Indian Navy football team played out a 0-0 draw in the Durand Cup","https://www.news18.com/news/football/durand-cup-east-bengal-fc-hold-hard-working-indian-navy-to-goalless-draw-5801719.html","179","SPORTS"
"274","Qatar Detains Workers Protesting Late Pay before 2022 FIFA World Cup","1661179954030","Video footage posted online showed some 60 workers angry about their salaries protesting and demonstrating after being unpaid for as many as seven months","https://www.news18.com/news/football/qatar-detains-workers-protesting-late-pay-before-2022-fifa-world-cup-5801659.html","180","SPORTS"
"275","Alexander Zverev Pulls Out of US Open with Ankle Injury","1661178998030","Alexander Zverev has not played since the injury he suffered during his semi-final against Rafael Nadal at the French Open ","https://www.news18.com/news/sports/alexander-zverev-pulls-out-of-us-open-with-ankle-injury-5801629.html","181","SPORTS"
"276","Dutch Football Returns to Maharashtra for World Coaches Program","1661178717030","Johan Neeskens will conduct a demonstration training program on Dutch Football with a Mumbai Youth selection","https://www.news18.com/news/football/dutch-football-returns-to-maharashtra-for-world-coaches-program-5801605.html","182","SPORTS"
"277","FIH Men's Hockey World Cup: Odisha Government Prepares for a Spectacular Event","1661178337030","The Odisha state administration is confident of ensuring a smooth, successful and memorable world cup for players, officials, fans and spectators","https://www.news18.com/news/sports/fih-mens-hockey-world-cup-odisha-government-prepares-for-a-spectacular-event-5801557.html","183","SPORTS"
"278","Indian Men's U-18 Volleyball Team Win Bronze Beating Korea 3-2","1661176843030","India defeated Korea 25-20, 25-21, 26-28, 19-25 15-12 to win bronze in the Asian U-18 Championship","https://www.news18.com/news/sports/indian-mens-u-18-volleyball-team-win-bronze-beating-korea-3-2-5801455.html","184","SPORTS"
"279","Ankur Goel Wins Second Rapid Fire Pistol Trials","1661175841030","Ankur Goel won his second successive Men's 25m Rapid Fire Pistol trials","https://www.news18.com/news/sports/ankur-goel-wins-second-rapid-fire-pistol-trials-5801329.html","185","SPORTS"
"280","BWF World Championships: Kidambi Srikanth, HS Prannoy Win as Malvika Bansod Loses","1661173073030","Kidambi Srikanth and HS Prannoy got contrasting wins as Malvika Bansod lost in the opening round at World Badminton Championships","https://www.news18.com/news/sports/bwf-world-championships-kidambi-srikanth-hs-prannoy-win-as-malvika-bansod-loses-5800639.html","186","SPORTS"
"281","BWF Worlds: Lakshya, Srikanth, Prannoy win, Praneeth loses","1661160467000","","https://indianexpress.com/article/sports/badminton/bwf-worlds-lakshya-sen-wins-praneeth-loses-8104782/","186","SPORTS"
"282","Fight for the quarters: Only one among Lakshya Sen, Kidambi Srikanth & HS Prannoy can go past quarterfinal at Tokyo Worlds","1660921237000","","https://indianexpress.com/article/sports/badminton/uphill-task-at-tokyo-worlds-8100342/","186","SPORTS"
"283","BWF World Championships: Onus on Lakshya Sen, HS Prannoy in PV Sindhu's Absence","1661073648030","With PV Sindhu missing out due to an injury, Lakshya Sen and HS Prannoy will spearhead India's challenge at the World Badminton Championships","https://www.news18.com/news/sports/bwf-world-championships-onus-on-lakshya-sen-hs-prannoy-in-pv-sindhus-absence-5794171.html","186","SPORTS"
