"Id","Title","Time","Description","Link","ClusteredNumber","Category"
"380","Dia Mirza recalls ‘hard’ childbirth: ‘Wasn’t even allowed to hold my son for two-and-a-half months after he was born'","1661315690000","Dia Mirza spoke about her ‘very hard’ childbirth, and said it was life-threatening for both – her and son Avyaan Azaad Rekhi. The actor said she was not allowed to hold him for his first two-and-a-half months, and visited him in hospital only twice a week.","https://www.hindustantimes.com/entertainment/bollywood/dia-mirza-wasn-t-allowed-to-hold-son-for-two-and-a-half-months-after-he-was-born-101661314272917.html","369","ENTERTAINMENT"
"381","Meghan Markle says she was made to feel 'ambition is a terrible thing for women' while dating Prince Harry","1661315630000","Meghan Markle told Serena Williams on her podcast that during her courtship days with Prince Harry, she was made to feel terrible about having ambition.","https://www.hindustantimes.com/entertainment/tv/meghan-markle-says-she-was-made-to-feel-ambition-is-a-terrible-thing-for-women-while-dating-prince-harry-101661312562822.html","370","ENTERTAINMENT"
"382","Kanishka Soni opens up about being in an abusive relationship, says 'I have rejected 1200-1300 proposals'","1661315031000","Kanishka Soni says she rejected 1200-1300 men, who proposed to her when she just came to Mumbai, and also reveals being in an abusive relationship with a famous actor.","https://www.hindustantimes.com/entertainment/tv/kanishka-soni-opens-up-about-being-in-an-abusive-relationship-says-i-have-rejected-1200-1300-proposals-101661313337153.html","371","ENTERTAINMENT"
"383","KK's daughter Taamara says she and her mom couldn’t listen to his songs after singer's death: 'We would keep crying'","1661314391000","Late singer KK's daughter Taamara said she and her mother Jyothy Krishna cried after listening to his songs following his death. KK died in Kolkata on May 31 this year.","https://www.hindustantimes.com/entertainment/music/kks-daughter-taamara-says-she-and-her-mom-couldn-t-listen-to-his-songs-after-singer-s-death-101661312818506.html","372","ENTERTAINMENT"
"384","Indian 2: Kamal Haasan ‘is back’ as film's shoot resumes after a two-year break due to Covid-19","1661313089000","Indian 2: Filmmaker Shankar took to Twitter to announce the resumption of shooting for the Kamal Haasan-starrer. He also shared a new poster featuring the veteran actor. ","https://www.hindustantimes.com/entertainment/tamil-cinema/indian-2-kamal-haasan-is-back-as-film-s-shoot-resumes-after-a-two-year-break-due-to-covid19-101661312434528.html","373","ENTERTAINMENT"
"385","Anupam Kher says ‘meri to nikal padi’ as his film Karthikeya 2 also becomes box office hit after The Kashmir Files","1661312338000","Anupam Kher, who has a pivotal role in the film Karthikeya 2, has expressed his happiness on the film's performance at the box office.","https://www.hindustantimes.com/entertainment/bollywood/anupam-kher-says-meri-to-nikal-padi-as-karthikeya-2-becomes-box-office-hit-101661309488044.html","374","ENTERTAINMENT"
"386","Suniel Shetty says Athiya Shetty, KL Rahul's wedding can happen only when…","1661310044000","Suniel Shetty has said KL Rahul and Athiya Shetty are too busy to get married. He said the cricketer has multiple tours and the wedding cannot happen in a day.","https://www.hindustantimes.com/entertainment/bollywood/suniel-shetty-says-athiya-shetty-and-kl-rahul-s-wedding-will-happen-only-when-101661307358255.html","375","ENTERTAINMENT"
"387","Bipasha Basu reacts to Karan Singh Grover's note on woman's 'infinite, unspoken, unnoticed hardships' during pregnancy","1661308273000","Karan Singh Grover shared a new photo with Bipasha Basu from their maternity photoshoot. He also wrote a long note speaking about the hardships of a woman during pregnancy. ","https://www.hindustantimes.com/entertainment/bollywood/bipasha-basu-reacts-to-karan-singh-grover-s-note-on-woman-s-hardships-during-pregnancy-101661306394295.html","376","ENTERTAINMENT"
"388","Priyanka Chopra plays with father in snow in unseen childhood pic as she remembers him on his birth anniversary","1661306869000","Priyanka Chopra shared an adorable childhood picture with her father Dr Ashok Chopra while remembering him on his birth anniversary.","https://www.hindustantimes.com/entertainment/bollywood/priyanka-chopra-shares-unseen-childhood-pic-with-father-on-his-birth-anniversary-101661304580951.html","377","ENTERTAINMENT"
"389","Interview: Nithya Menen says 'When I look at a Shobana or Kanchana, that's completely not me'","1661304397000","Nithya Menen opens up on what drew her to Thiruchitrambalam, her directorial dreams and how her television debut has earned a new set of audience.","https://www.hindustantimes.com/entertainment/tamil-cinema/nithya-menen-says-when-i-look-at-a-shobana-or-kanchana-that-s-completely-not-me-101661304011191.html","378","ENTERTAINMENT"
"390","Ankur Rathee says he's confident about Shehzada's success: 'I don't have fears of boycott'","1661303957000","Ankur Rathee will be next seen in the Marathi film Samaira opposite Ketaki Narayan, and later in Shehzada alongside Kartik Aaryan and Kriti Sanon. The actor has opened up about his upcoming films, his life after marriage with Anuja Joshi, and more.","https://www.hindustantimes.com/entertainment/bollywood/ankur-rathee-interview-on-shehzada-samaira-marriage-to-anuja-joshi-101661303507216.html","379","ENTERTAINMENT"
"391","Shamshera is actually not that bad","1661303330000","Shamshera is nowhere as bad as Thugs of Hindostan, it's far better and fun to watch. As Sanjay Dutt said, the film will find its tribe one day, it already appears to have.","https://www.hindustantimes.com/entertainment/bollywood/shamshera-is-actually-not-that-bad-101661249226416.html","380","ENTERTAINMENT"
"392","When Chiranjeevi cheered as young Ram Charan and Allu Arjun danced their heart out. Watch video","1661274979000","As Chiranjeevi turned a year older, here's a throwback video of him with little Ram Charan and Allu Arjun when they were kids. ","https://www.hindustantimes.com/entertainment/telugu-cinema/when-chiranjeevi-cheered-for-young-ram-charan-allu-arjun-dancing-as-kids-watch-101661188369149.html","381","ENTERTAINMENT"
"393","Debina Bonnerjee says she felt 'awkward' buying a pregnancy test kit: 'Everyone knew I just had a baby'","1661273487000","Debina Bonnerjee has opened up about how she found out about her second pregnancy just months after welcoming a daughter with her husband Gurmeet Choudhary.","https://www.hindustantimes.com/entertainment/tv/debina-bonnerjee-was-awkward-buying-pregnancy-test-so-soon-after-first-baby-101661271680963.html","382","ENTERTAINMENT"
"394","Karan Johar finds hate for Koffee With Karan ‘entertaining’: 'Why they are cursing it so much, but also watching it?'","1661271101000","Karan Johar opens up on the hate and trolling he receives for his popular talk show Koffee With Karan, which is currently running in its seventh season.","https://www.hindustantimes.com/entertainment/web-series/karan-johar-finds-hate-and-trolling-for-koffee-with-karan-entertaining-101661268973833.html","383","ENTERTAINMENT"
"395","Vijay Deverakonda reveals why he has never said 'I love you too' in relationships: 'It doesn’t come naturally'","1661270759000","Vijay Deverakonda said he didn't grow up believing in relationships and has not been able to say ‘I love you too.’ He recently opened up about the reason behind it.","https://www.hindustantimes.com/entertainment/bollywood/vijay-deverakonda-reveals-why-he-has-never-said-i-love-you-too-101661267600578.html","384","ENTERTAINMENT"
"396","Game of Thrones creator George RR Martin urged showrunners to not finish show in eighth season 'I lost that one'","1661270752000","Game of Thrones had a disappointing final season and author George RR Martin, on whose books the show was based, has revealed he urged the creators to change it.","https://www.hindustantimes.com/entertainment/tv/game-of-thrones-creator-george-rr-martin-urged-showrunners-to-extend-last-season-101661269985480.html","385","ENTERTAINMENT"
"397","Minions: The Rise of Gru's ending changed in China, 'bad guy' goes to prison instead of escaping","1661266128000","China aired an alternate ending to Minions: The Rise of Gru which is being criticised by viewers on the microblogging platform Weibo.","https://www.hindustantimes.com/entertainment/hollywood/minions-the-rise-of-gru-s-ending-changed-in-china-here-s-why-101661262386456.html","386","ENTERTAINMENT"
"398","Harry Styles says he didn't know he would ‘hurt’ people by dating Olivia Wilde: 'I just wanted to...'","1661265565000","Olivia Wilde and Harry Styles have said in an interview that they receive ‘toxic’ comments about their relationship on social media.","https://www.hindustantimes.com/entertainment/hollywood/harry-styles-says-he-didn-t-know-he-would-hurt-people-by-dating-olivia-wilde-i-just-wanted-to-101661263544172.html","387","ENTERTAINMENT"
"399","Gurmeet Chouhdary reveals Yash Chopra asked him to go for TV before films, cited Shah Rukh Khan's example","1661264659000","Gurmeet Choudhary recalls his first meeting with Yash Chopra, when he had just graduated from the acting school and the advice that the legendary filmmaker gave him. ","https://www.hindustantimes.com/entertainment/tv/gurmeet-chouhdary-reveals-yash-chopra-asked-him-to-go-for-tv-before-films-cited-shah-rukh-khan-s-example-101661263142721.html","388","ENTERTAINMENT"
"400","Manjari Fadnnis on finally getting her due in Bollywood: I was typecast for into roles that had no layers","1661264102000","Actor Manjari Fadnnis says the digital space has given a new direction to her career, launching a new chapter for her","https://www.hindustantimes.com/entertainment/web-series/manjari-fadnnis-on-finally-getting-her-due-in-bollywood-i-was-typecast-for-into-roles-that-had-no-layers-101661264102990.html","389","ENTERTAINMENT"
"401","Arjun Kanungo opens up about his wedding: Have not been a big believer of marriage, but I cried when I looked at Carla as a bride","1661263861000","Singer-actor Arjun Kanungo opens up about his wedding with longtime girlfriend Carla Dennis, and what made him believe in the institution","https://www.hindustantimes.com/entertainment/music/arjun-kanungo-opens-up-about-his-wedding-have-not-been-a-big-believer-of-marriage-but-i-cried-when-i-looked-at-carla-as-a-bride-101661263861746.html","390","ENTERTAINMENT"
"402","Fabulous Lives of Bollywood Wives 2's Seema Sajdeh says she feels 'bad' for the brides in weddings: 'Matt maari gayi'","1661263467000","Netflix released a new clip from the upcoming reality show Fabulous Lives of Bollywood Wives 2. The show will premiere on September 2.","https://www.hindustantimes.com/entertainment/web-series/fabulous-lives-of-bollywood-wives-2-seema-sajdeh-feels-bad-for-indian-brides-101661255211388.html","391","ENTERTAINMENT"
"403","Shefali Shah says ‘boycott Bollywood’ trend won’t last long: ‘Films are a culture like cricket, it can't die’","1661263046000","Shefali Shah has opened up on the boycott Bollywood trend and debates about cancel culture in the film industry.","https://www.hindustantimes.com/entertainment/bollywood/shefali-shah-says-boycott-bollywood-trend-won-t-last-long-101661262314569.html","392","ENTERTAINMENT"
"404","KK's daughter Taamara pens note for late singer on his birth anniversary: 'We’re not gonna let mom feel sad today'","1661262079000","Taamara has shared a picture with her late father, singer KK, to mark his first birth anniversary since his death on May 31 in Kolkata.","https://www.hindustantimes.com/entertainment/bollywood/kks-daughter-taamara-remembers-him-on-his-birth-anniversary-with-childhood-pic-101661259309548.html","393","ENTERTAINMENT"
"405","Rinku Dhawan: Didn’t realise 25 years have passed by while working here","1661261941000","Kahani Ghar Ghar Ki actor Rinku Dhawan finds the tag of television artiste liberating","https://www.hindustantimes.com/entertainment/tv/rinku-dhawan-didn-t-realise-25-years-have-passed-by-while-working-here-101661261941923.html","394","ENTERTAINMENT"
"406","Ananya Panday says she didn't judge Vijay Deverakonda for Arjun Reddy: 'He has been extremely chivalrous'","1661261316000","Ananya Panday has said she never judged Liger co-star Vijay Deverakonda for his portrayal of Arjun Reddy even though she does not like the character.","https://www.hindustantimes.com/entertainment/bollywood/ananya-panday-says-she-didn-t-judge-vijay-deverakonda-for-arjun-reddy-101661258591351.html","395","ENTERTAINMENT"
"407","Fast and Furious 10 shoot in Los Angeles faces protest from residents over ‘dangerous car stunts’","1661261127000","The shoot of the upcoming film in the Fast and Furious franchise is planned in Los Angeles, which has seen protests from local residents.","https://www.hindustantimes.com/entertainment/hollywood/fast-and-furious-10-shoot-in-los-angeles-faces-protest-from-residents-101661259151383.html","396","ENTERTAINMENT"
"408","Kareena Kapoor listens to Diljit Dosanjh's Born To Shine as she works out. Watch","1661259939000","Kareena Kapoor often shares her videos and photos exercising or doing yoga on Instagram. On Tuesday, she shared new videos of her workout session on her Instagram Stories.","https://www.hindustantimes.com/entertainment/bollywood/kareena-kapoor-listens-to-diljit-dosanjh-s-born-to-shine-as-she-works-out-watch-101661257041832.html","397","ENTERTAINMENT"
"409","Farhan Akhtar's Excel Entertainment accused of not paying  ₹20-25 lakh to Mirzapur 3 crew, issues clarification","1661256514000","Farhan Akhtar and Ritesh Sidhwani’s Excel Entertainment denied non-payment of dues after being accused of not paying  ₹20-25 lakh to workers on Mirzapur 3 sets. ","https://www.hindustantimes.com/entertainment/bollywood/farhan-akhtar-s-excel-entertainment-denies-not-paying-mirzapur-3-workers-101661254452148.html","398","ENTERTAINMENT"
"410","Aly Goni shares video with Sonali Phogat from Bigg Boss house, apologises for not fulfilling this promise. Watch","1661255449000","Aly Goni remembered his Bigg Boss 14 co-contestant Sonali Phogat on Tuesday, as he shared a video with her. Sonali died on Monday in Goa.","https://www.hindustantimes.com/entertainment/tv/aly-goni-apologises-to-late-sonali-phogat-for-not-fulfilling-this-promise-watch-101661252880264.html","399","ENTERTAINMENT"
"411","Sonali Phogat looks unrecognisable in these rare pictures from modelling days","1661254715000","Here are some rare photographs of Sonali Phogat from her modeling days. Sonali died on Monday in Goa.","https://www.hindustantimes.com/entertainment/tv/sonali-phogat-looks-unrecognisable-in-these-rare-pictures-from-modelling-days-101661245247122.html","400","ENTERTAINMENT"
"412","Angelina Jolie, youngest daughter Vivienne step out for theatre night, fans say 'she looks so much like Brad Pitt'","1661254258000","Angelina Jolie and her daughter Vivienne Jolie-Pitt attended North American tour of Dear Evan Hansen and clicked pictures with the cast of the play.","https://www.hindustantimes.com/entertainment/hollywood/angelina-jolie-youngest-daughter-vivienne-attend-play-see-pics-101661247460778.html","401","ENTERTAINMENT"
"413","Shamshera goof-up? Twitter reacts to Ranbir Kapoor and Vaani Kapoor's fake baby scene","1661254158000","Netizens have caught apparent goof-up in Shamshera where Ranbir Kapoor and Vaani Kapoor's newborn son is not portrayed realistically.","https://www.hindustantimes.com/entertainment/bollywood/shamshera-goof-up-twitter-reacts-to-ranbir-kapoor-and-vaani-kapoor-s-fake-baby-101661252111355.html","402","ENTERTAINMENT"
"414","Vijay Deverakonda thanks Anushka Shetty for wishing him ahead of Liger’s release","1661253820000","Vijay Deverakonda's Liger releases on August 25. Actor Anushka Shetty shared the film's poster as she wished Vijay and the team for Liger's success. Here's how Vijay reacted to her post. ","https://www.hindustantimes.com/entertainment/bollywood/vijay-deverakonda-thanks-anushka-shetty-for-wishing-him-ahead-of-liger-s-release-101661227161402.html","403","ENTERTAINMENT"
"415","Dhanashree Verma limps, drops Yuzvendra Chahal at airport in first appearance since split rumours. Watch","1661253028000","Dhanashree Verma dropped Yuzvendra Chahal at the aiport in their first public appearance together since they faced rumours about a marital rift.","https://www.hindustantimes.com/entertainment/others/dhanashree-verma-limps-drops-yuzvendra-chahal-at-airport-after-split-rumours-101661247931367.html","404","ENTERTAINMENT"
"416","Charu Asopa, Rajeev Sen confirm being approached for Bigg Boss 16; she says: Don’t have any problem doing show with him","1661252850000","Charu Asopa and Rajeev Sen have been approached for Salman Khan’s Bigg Boss 16. The news comes as the couple is getting a divorce. ","https://www.hindustantimes.com/entertainment/tv/charu-asopa-rajeev-sen-confirm-being-approached-for-bigg-boss-16-work-is-work-101661251578052.html","405","ENTERTAINMENT"
"417","Archana Puran Singh reacts to being compared to Nawazuddin’s first look from Haddi, says it’s a compliment","1661251860000","Archana Puran Singh gives her reaction on being compared to Nawazuddin Siddiqui’s first look from Haddi.","https://www.hindustantimes.com/entertainment/bollywood/archana-puran-singh-reacts-to-being-compared-to-nawazuddin-s-first-look-from-haddi-says-it-s-a-compliment-101661251861487.html","406","ENTERTAINMENT"
"418","Sonali Phogat’s autopsy to be conducted in Goa; family suspects foul play","1661250990000","Deputy SP of Bambolim Jivba Dalvi told news agency ANI that the enquiry is in progress and a panel of doctors will be formed for the autopsy.","https://www.hindustantimes.com/india-news/bjp-leader-and-actress-sonali-phogat-s-autopsy-to-be-conducted-in-goa-family-suspects-foul-play-101661250118926.html","407","ENTERTAINMENT"
"419","When Ranbir Kapoor joked about Kangana Ranaut-Hrithik Roshan feud, left Katrina Kaif laughing: 'I don't know the truth'","1661248138000","Ranbir Kapoor has been making headlines as he promotes Brahmastra with Alia Bhatt. However, fans have shared an old video of Ranbir promoting a film with Katrina, in which the actor danced like Hrithik Roshan as he joked about Kangana Ranaut.","https://www.hindustantimes.com/entertainment/bollywood/when-ranbir-kapoor-joked-about-kangana-hrithik-feud-left-katrina-kaif-laughing-101661245900399.html","408","ENTERTAINMENT"
"420","Karisma Kapoor and Salman Khan's 'first foreign outdoor' shoot was for Jeet, she shares pic as film clocks 26 years","1661247786000","Karisma Kapoor recalled that her and Salman Khan's ‘first foreign outdoor’ shoot was for their 1996 film Jeet. She also shared a picture from the film. Check out her post here.","https://www.hindustantimes.com/entertainment/bollywood/karisma-kapoor-and-salman-khan-s-first-foreign-outdoor-shoot-was-for-jeet-101661241512091.html","409","ENTERTAINMENT"
"421","Batgirl directors tried to salvage the film but Warner Bros deleted footage: 'Everything was gone, even Batman scenes'","1661247129000","Batgirl director Bilall Fallah has revealed that the filmmaker tried to save some footage from the cancelled film but was unable to as the studio deleted everything.","https://www.hindustantimes.com/entertainment/hollywood/batgirl-directors-tried-to-salvage-the-film-but-warner-bros-deleted-all-footage-101661244488837.html","410","ENTERTAINMENT"
"422","'Raju Srivastava's doctors have said that he will recover but it will take time', says comedian's representative","1661245456000","Raju Srivastava's representative said that comedian's doctors assured that he will recover and added that 'it will take time'. He was hospitalised on August 10 after suffering a heart attack.","https://www.hindustantimes.com/entertainment/tv/raju-srivastava-s-doctors-have-said-that-he-will-recover-but-it-will-take-time-101661243914459.html","411","ENTERTAINMENT"
"423","KBC 14: Amitabh Bachchan bursts into laughter as he gets a funny DM from a contestant. Watch","1661245327000","In a new promo clip shared from the upcoming episode of Kaun Banega Crorepati 14, show host Amitabh Bachchan will receive a funny video from a contestant.","https://www.hindustantimes.com/entertainment/bollywood/kbc-14-amitabh-bachchan-gets-a-funny-dm-from-a-contestant-watch-101661242380535.html","412","ENTERTAINMENT"
"424","Gashmeer Mahajani hasn’t quit TV, says he earns more on OTT: I’m the highest paid actor","1661243880000","Actor Gashmeer Mahajani best known for his TV show Imlie speaks to us about his idea of working on a daily soap. He also mentions he is one of the highest paid actor in the Marathi film industry.","https://www.hindustantimes.com/entertainment/tv/gashmeer-mahajani-hasn-t-quit-tv-says-he-earns-more-on-ott-i-m-the-highest-paid-actor-101661243881134.html","413","ENTERTAINMENT"
"425","House of the Dragon director defends episode 1's disturbing scene: 'In medieval times, giving birth was violence'","1661243782000","House of the Dragon episode 1 features a graphic childbirth scene that has shocked viewers and divided opinions about the gore and violence in the show. Spoilers ahead!","https://www.hindustantimes.com/entertainment/web-series/house-of-the-dragon-director-defends-episode-1-s-disturbing-childbirth-scene-101661242945063.html","414","ENTERTAINMENT"
"426","Jasmin Bhasin on Bigg Boss contestant Sonali Phogat’s death: Woke up to this news and crying; Co-star Nawab Shah laments","1661242681000","While talking to us actor Jasmin Bhasin revealed how she has been crying since she heard the news of Bigg Boss co-contestant Sonali Phogat’s demise. We also spoke to Nawab Shah, who played Phogat’s husband on a show.","https://www.hindustantimes.com/entertainment/tv/jasmin-bhasin-on-bigg-boss-contestant-sonali-phogat-s-death-woke-up-to-this-news-and-crying-co-star-nawab-shah-laments-101661242681566.html","415","ENTERTAINMENT"
"427","Urvashi Rautela shares video with Kangana Ranaut, says they are leaving for a 'secret location'. Watch","1661242318000","On Monday, Urvashi Rautela dropped a video on her Instagram, featuring her with actor Kangana Ranaut. Sharing the video, Urvashi addressed Kangana as her ‘sis’.","https://www.hindustantimes.com/entertainment/bollywood/kangana-ranaut-urvashi-rautela-leave-for-a-secret-location-together-watch-101661238962923.html","416","ENTERTAINMENT"
"428","Enjoyed calling Anil Kapoor nanaji after arrival of Sonam’s baby, says brother Sanjay Kapoor","1661240204000","Sonam Kapoor and Anand Ahuja welcomed their baby boy on August 20. In a new interview, Sonam’s uncle, Sanjay Kapoor, shared his brother Anil Kapoor’s reaction to being called ‘nanaji’.","https://www.hindustantimes.com/entertainment/bollywood/enjoyed-calling-anil-kapoor-nanaji-after-arrival-of-sonam-kapoor-s-baby-sanjay-kapoor-101661234697901.html","417","ENTERTAINMENT"
"429","When Sonali Phogat said she was ‘mentally tortured’ after her husband's death: 'People tried to take advantage...'","1661238667000","Sonali Phogat talked about she was mentally tortured after her husband's death in 2016. Sonali died on Monday due to heart attack.","https://www.hindustantimes.com/entertainment/tv/when-sonali-phogat-said-she-was-mentally-tortured-after-her-husband-s-death-101661237229665.html","418","ENTERTAINMENT"
"430","Nawazuddin Siddiqui in drag is unrecognisable in Haddi first look, fans say: ‘This just blew my mind'","1661238483000","Haddi first look: Nawazuddin Siddiqui appears in a never-seen-before avatar in the upcoming film. Check out the actor in a motion poster of the revenge drama.","https://www.hindustantimes.com/entertainment/bollywood/nawazuddin-siddiqui-in-drag-is-unrecognisable-in-haddi-first-look-101661236671905.html","419","ENTERTAINMENT"
"431","Dhanashree Verma declares she's going to ‘maika’ for a month, Yuzvendra Chahal celebrates with a dance","1661238069000","Dhanashree Verma shared a funny video on Instagram Reels, in which she and her cricketer-husband recreate the song, Teri Isi Ada Pe from the film, Deewana.","https://www.hindustantimes.com/entertainment/others/dhanashree-verma-declares-she-s-off-to-maika-for-a-month-yuzvendra-celebrates-101661235422610.html","420","ENTERTAINMENT"
"432","When Saira Banu praised Dilip Kumar's ex Madhubala while reacting to her critics","1661237339000","Saira Banu lauded her late husband Dilip Kumar's ex-girlfriend Madhubala once. While reacting to critics, Saira had given Madhubala's example. Here's what she said.","https://www.hindustantimes.com/entertainment/bollywood/when-saira-banu-praised-dilip-kumar-s-ex-madhubala-while-reacting-to-critics-101661235802455.html","421","ENTERTAINMENT"
"433","KK's wife Jyothy Krishna shares their unseen picture on his birth anniversary: 'Miss you so much, it hurts'","1661237273000","KK's wife Jyothy Krishna has shared a rare photo of them on her Instagram handle. KK died of heart attack on May 31 in Kolkata.","https://www.hindustantimes.com/entertainment/music/kks-wife-jyothy-krishna-shares-their-unseen-picture-on-his-birth-anniversary-101661233713249.html","422","ENTERTAINMENT"
"434","BJP leader Sonali Phogat said this in her last Instagram post before she died","1661236905000","Sonali who appeared in the 2019 Hindi movie, Motherhood, was quite popular on social media and regularly gave a glimpse of her life to her Instagram followers.","https://www.hindustantimes.com/india-news/bjp-leader-and-actress-sonali-phogat-was-cheerful-in-her-last-instagram-post-101661235931674.html","423","ENTERTAINMENT"
"435","Ajay Devgn shares BTS pic from new film Bholaa, don't miss the stunning sunrise","1661235656000","Ajay Devgn shared a behind-the-scenes picture from the sets of his upcoming film, Bholaa where actor himself has turned director for the movie. He is seen capturing the sunrise.","https://www.hindustantimes.com/entertainment/bollywood/ajay-devgn-shares-bts-pic-from-new-film-bholaa-don-t-miss-the-stunning-sunrise-101661230529611.html","424","ENTERTAINMENT"
"436","Bhabhiji Ghar Par Hain actors Aasif Sheikh and Rohitashv Gour warn fans against fraud in fundraiser for Deepesh Bhan","1661234147000","Bhabhiji Ghar Par Hain started a fundraiser to help late Deepesh Bhan's family, but some frauds have now started duping people in the name of the fundraiser.","https://www.hindustantimes.com/entertainment/tv/bhabhiji-ghar-par-hain-actors-warn-fans-against-fraud-in-fundraiser-for-deepesh-bhan-101661228628594.html","425","ENTERTAINMENT"
"437","Krushna Abhishek confirms quitting The Kapil Sharma Show, reveals reason","1661233748000","Krushna Abhishek will not be seen in the upcoming season of The Kapil Sharma Show. Here's what the comedian has said about quitting the show.","https://www.hindustantimes.com/entertainment/tv/krushna-abhishek-confirms-quitting-the-kapil-sharma-show-reveals-reason-101661232148172.html","426","ENTERTAINMENT"
"438","Modern Family stars Sofia Vergara, Ariel Winter, Jesse Tyler Ferguson, Nolan Gould reunite at Sarah Hyland's wedding","1661231303000","Sarah Hyland’s wedding with Wells Adams turned out to be a sweet Modern Family reunion. Sarah’s former co-stars Sofia Vergara, Ariel Winter, Nolan Gould and Jesse Tyler Ferguson attended the wedding on August 20. ","https://www.hindustantimes.com/entertainment/tv/modern-family-cast-sofia-vergara-ariel-winter-jesse-tyler-ferguson-nolan-gould-reunite-at-sarah-hyland-wedding-101661230364663.html","427","ENTERTAINMENT"
"439","Kapil Sharma on reaction to 'boycott' trends: 'Let me stay away from Twitter, bahut mushkil se nikla hu'","1661230326000","Kapil Sharma reminded media that he does not have a film releasing anytime soon when he was asked to react to calls of boycott against various films. ","https://www.hindustantimes.com/entertainment/tv/kapil-sharma-on-boycott-bollywood-trends-let-me-stay-away-from-twitter-101661225708986.html","428","ENTERTAINMENT"
"440","Vijay Deverakonda says 'kaun rokenge, dekh lenge' after 'Boycott Liger' trends on Twitter: ‘There’s no room for fear'","1661227358000","Vijay Deverakonda responded after 'BoycottLigerMovie' started trending on Twitter. The boycott trend has so far affected the box-office business of Aamir Khan's Laal Singh Chaddha and Akshay Kumar's Raksha Bandhan.","https://www.hindustantimes.com/entertainment/bollywood/vijay-deverakonda-reacts-after-boycott-liger-movie-trends-on-twitter-101661225786081.html","429","ENTERTAINMENT"
"441","Vaani Kapoor celebrates her birthday with friends Anushka Ranjan and Akansha Ranjan: 'Best present'","1661226221000","Happy birthday Vaani Kapoor: The actor, who turned 34 on August 23, rang in her birthday with friends Anushka Ranjan and Akansha Ranjan. Take a peek inside her midnight birthday celebration.","https://www.hindustantimes.com/entertainment/bollywood/vaani-kapoor-celebrates-her-birthday-with-anushka-and-akansha-ranjan-see-pics-101661224407217.html","430","ENTERTAINMENT"
"442","Alia Bhatt on nepotism criticisms: 'If you don't like me, don't watch me'","1661224341000","Admitting that she feels bad when she is trolled, Alia Bhatt says that eventually, she needs to focus on her work and deliver good movies.","https://www.hindustantimes.com/entertainment/bollywood/alia-bhatt-on-nepotism-criticisms-if-you-don-t-like-me-don-t-watch-me-101661222845642.html","431","ENTERTAINMENT"
"443","Rashmika Mandanna's fan wants her role in Pushpa The Rule to be more 'impactful' than first film, she replies","1661223799000","Rashmika Mandanna has responded to a fan who wants her character Srivalli in Pushpa: The Rule to be stronger and more impactful. Here's what the actor said.","https://www.hindustantimes.com/entertainment/telugu-cinema/rashmika-mandanna-s-fan-wants-her-role-in-pushpa-the-rule-to-be-more-impactful-than-first-film-she-replies-101661222002570.html","432","ENTERTAINMENT"
"444","Tamil Rockerz star Arun Vijay says he has seen ‘people losing their lives’ after their films leaked","1661222227000","Arun Vijay, star of SonyLiv’s new series Tamil Rockerz, talks about the infamous piracy group, regional language OTT content, and the blurring language barriers.","https://www.hindustantimes.com/entertainment/web-series/tamil-rockerz-star-arun-vijay-says-he-has-seen-people-losing-their-lives-after-their-films-leaked-101661197249723.html","433","ENTERTAINMENT"
"445","Kareena Kapoor, Karisma Kapoor pose for pics with Manish Malhotra, Karan Johar says: 'Trying to be candid, failing'","1661221047000","Kareena Kapoor, Karisma Kapoor, Karan Johar and Natasha Poonawalla were part of a get-together hosted by Manish Malhotra. Check out their pictures here.","https://www.hindustantimes.com/entertainment/bollywood/kareena-kapoor-karisma-kapoor-karan-johar-pose-for-pics-at-manish-malhotra-s-get-together-101661219173289.html","434","ENTERTAINMENT"
"446","Rare pictures of KK from his 1989 North Korea concert, wedding with Jyothy Krishna and more","1661216876000","On KK's 54th birth anniversary let's remember how the Delhi boy made it big in the music industry and gave back to back hits like Tu Aashiqui Hai, It's The Time To Disco, Tu Hi Meri Shab Hai and more.","https://www.hindustantimes.com/entertainment/music/rare-pictures-of-kk-from-1989-north-korea-concert-wedding-and-more-101661170696762.html","435","ENTERTAINMENT"
"447","Sonam Kapoor says Anil Kapoor ‘is scared’ about her baby boy: ‘He doesn’t see himself as a grandparent’","1661216807000","Sonam Kapoor talks about how father Anil Kapoor is ‘scared’ about the idea of being a grandparent because he does not see himself as one.","https://www.hindustantimes.com/entertainment/bollywood/sonam-kapoor-says-anil-kapoor-is-scared-of-becoming-a-grandfather-101661172043516.html","436","ENTERTAINMENT"
"448","Pooja Bisht: Delay in releases are hurting actors as well","1661193718000","The pandemic has slowed down the release of many projects, and along with its makers, its actors are eagerly awaiting their projects to be released","https://www.hindustantimes.com/entertainment/bollywood/pooja-bisht-delay-in-releases-are-hurting-actors-as-well-101661193718838.html","437","ENTERTAINMENT"
